method,dataset,regime,split,seed,episodes,success,success_probability,mechanism_recall,coverage_false_negative,tail_failure,redundancy_rate,selection_cost,data_efficiency_proxy
uncertainty_sampling,single_arm_tabletop,irreversible_side_effect_gap,combined_stress,1,84,0.5595,0.5285,0.4426,0.0828,0.1227,0.1839,0.2573,0.4808
uncertainty_sampling,single_arm_tabletop,irreversible_side_effect_gap,combined_stress,2,84,0.369,0.5121,0.4332,0.0822,0.1215,0.1855,0.2573,0.463
uncertainty_sampling,single_arm_tabletop,irreversible_side_effect_gap,combined_stress,3,84,0.5357,0.5211,0.4288,0.0839,0.1224,0.1799,0.2573,0.4771
uncertainty_sampling,single_arm_tabletop,irreversible_side_effect_gap,combined_stress,4,84,0.5833,0.5092,0.4404,0.0883,0.1257,0.1862,0.2573,0.4554
uncertainty_sampling,single_arm_tabletop,irreversible_side_effect_gap,combined_stress,5,84,0.4405,0.5065,0.4128,0.0932,0.1382,0.1835,0.2573,0.4543
uncertainty_sampling,single_arm_tabletop,irreversible_side_effect_gap,combined_stress,6,84,0.5238,0.5212,0.403,0.078,0.1247,0.1816,0.2573,0.4652
uncertainty_sampling,single_arm_tabletop,combined_coverage_gap,nominal,0,84,0.619,0.5955,0.4739,0.0753,0.0997,0.1696,0.233,0.4862
uncertainty_sampling,single_arm_tabletop,combined_coverage_gap,nominal,1,84,0.5952,0.5899,0.4946,0.0732,0.098,0.1629,0.233,0.4846
uncertainty_sampling,single_arm_tabletop,combined_coverage_gap,nominal,2,84,0.5476,0.6101,0.4603,0.0665,0.1069,0.1617,0.233,0.4931
uncertainty_sampling,single_arm_tabletop,combined_coverage_gap,nominal,3,84,0.631,0.5834,0.4714,0.0739,0.0968,0.1595,0.233,0.4922
uncertainty_sampling,single_arm_tabletop,combined_coverage_gap,nominal,4,84,0.631,0.5976,0.4768,0.077,0.1051,0.1675,0.233,0.5082
uncertainty_sampling,single_arm_tabletop,combined_coverage_gap,nominal,5,84,0.4643,0.6158,0.478,0.0706,0.1021,0.1656,0.233,0.4919
uncertainty_sampling,single_arm_tabletop,combined_coverage_gap,nominal,6,84,0.6786,0.5793,0.4637,0.0715,0.1089,0.163,0.233,0.4699
uncertainty_sampling,single_arm_tabletop,combined_coverage_gap,seen_task_shift,0,84,0.5119,0.5524,0.4497,0.0786,0.1135,0.1708,0.2413,0.4901
uncertainty_sampling,single_arm_tabletop,combined_coverage_gap,seen_task_shift,1,84,0.631,0.5634,0.4645,0.0852,0.1149,0.1665,0.2413,0.4775
uncertainty_sampling,single_arm_tabletop,combined_coverage_gap,seen_task_shift,2,84,0.4643,0.5509,0.468,0.0875,0.1224,0.1654,0.2413,0.4667
uncertainty_sampling,single_arm_tabletop,combined_coverage_gap,seen_task_shift,3,84,0.5,0.557,0.4592,0.0796,0.1195,0.175,0.2413,0.4874
uncertainty_sampling,single_arm_tabletop,combined_coverage_gap,seen_task_shift,4,84,0.5952,0.5617,0.4508,0.086,0.1073,0.1679,0.2413,0.4744
uncertainty_sampling,single_arm_tabletop,combined_coverage_gap,seen_task_shift,5,84,0.5714,0.5613,0.4602,0.0748,0.118,0.1698,0.2413,0.4819
uncertainty_sampling,single_arm_tabletop,combined_coverage_gap,seen_task_shift,6,84,0.5952,0.5593,0.4581,0.0809,0.1172,0.1663,0.2413,0.4812
uncertainty_sampling,single_arm_tabletop,combined_coverage_gap,unseen_object_shift,0,84,0.5357,0.543,0.4435,0.1018,0.1225,0.1762,0.2464,0.4739
uncertainty_sampling,single_arm_tabletop,combined_coverage_gap,unseen_object_shift,1,84,0.3929,0.5275,0.4406,0.0955,0.1266,0.1809,0.2464,0.4676
uncertainty_sampling,single_arm_tabletop,combined_coverage_gap,unseen_object_shift,2,84,0.4881,0.5393,0.4472,0.0904,0.1268,0.1736,0.2464,0.4823
uncertainty_sampling,single_arm_tabletop,combined_coverage_gap,unseen_object_shift,3,84,0.5238,0.5422,0.4366,0.0911,0.1301,0.1719,0.2464,0.4675
uncertainty_sampling,single_arm_tabletop,combined_coverage_gap,unseen_object_shift,4,84,0.5952,0.5419,0.458,0.0943,0.1231,0.1802,0.2464,0.4716
uncertainty_sampling,single_arm_tabletop,combined_coverage_gap,unseen_object_shift,5,84,0.5595,0.546,0.4554,0.0892,0.1271,0.1705,0.2464,0.4603
uncertainty_sampling,single_arm_tabletop,combined_coverage_gap,unseen_object_shift,6,84,0.5714,0.5454,0.4674,0.0882,0.1244,0.1798,0.2464,0.4715
uncertainty_sampling,single_arm_tabletop,combined_coverage_gap,unseen_mechanism_shift,0,84,0.4762,0.5092,0.4321,0.1112,0.1382,0.1778,0.2503,0.473
uncertainty_sampling,single_arm_tabletop,combined_coverage_gap,unseen_mechanism_shift,1,84,0.5476,0.5139,0.417,0.1173,0.1351,0.1737,0.2503,0.4749
uncertainty_sampling,single_arm_tabletop,combined_coverage_gap,unseen_mechanism_shift,2,84,0.5238,0.525,0.4233,0.1202,0.1239,0.1776,0.2503,0.4643
uncertainty_sampling,single_arm_tabletop,combined_coverage_gap,unseen_mechanism_shift,3,84,0.5,0.5117,0.407,0.1061,0.1247,0.1878,0.2503,0.454
uncertainty_sampling,single_arm_tabletop,combined_coverage_gap,unseen_mechanism_shift,4,84,0.5,0.5298,0.4199,0.1019,0.1236,0.1724,0.2503,0.4642
uncertainty_sampling,single_arm_tabletop,combined_coverage_gap,unseen_mechanism_shift,5,84,0.6429,0.5224,0.4207,0.1095,0.129,0.1815,0.2503,0.4675
uncertainty_sampling,single_arm_tabletop,combined_coverage_gap,unseen_mechanism_shift,6,84,0.5714,0.5135,0.4371,0.1065,0.1257,0.1776,0.2503,0.4616
uncertainty_sampling,single_arm_tabletop,combined_coverage_gap,combined_stress,0,84,0.4048,0.5024,0.4101,0.1114,0.139,0.1815,0.2573,0.4647
uncertainty_sampling,single_arm_tabletop,combined_coverage_gap,combined_stress,1,84,0.381,0.4856,0.4087,0.1235,0.1348,0.1806,0.2573,0.4525
uncertainty_sampling,single_arm_tabletop,combined_coverage_gap,combined_stress,2,84,0.5357,0.4912,0.4075,0.105,0.1375,0.1827,0.2573,0.4601
uncertainty_sampling,single_arm_tabletop,combined_coverage_gap,combined_stress,3,84,0.5952,0.4898,0.4298,0.1192,0.1402,0.1851,0.2573,0.4645
uncertainty_sampling,single_arm_tabletop,combined_coverage_gap,combined_stress,4,84,0.5119,0.4788,0.4281,0.1076,0.1358,0.1859,0.2573,0.4426
uncertainty_sampling,single_arm_tabletop,combined_coverage_gap,combined_stress,5,84,0.4643,0.4974,0.3996,0.1162,0.1408,0.1815,0.2573,0.4646
uncertainty_sampling,single_arm_tabletop,combined_coverage_gap,combined_stress,6,84,0.5595,0.4863,0.4084,0.1146,0.147,0.1819,0.2573,0.452
uncertainty_sampling,mobile_manipulation,nominal_coverage,nominal,0,84,0.6429,0.6338,0.4683,0.0213,0.0477,0.1637,0.233,0.4824
uncertainty_sampling,mobile_manipulation,nominal_coverage,nominal,1,84,0.619,0.6149,0.4747,0.0368,0.0445,0.1643,0.233,0.4854
uncertainty_sampling,mobile_manipulation,nominal_coverage,nominal,2,84,0.6548,0.6197,0.4807,0.0291,0.0446,0.1663,0.233,0.4898
uncertainty_sampling,mobile_manipulation,nominal_coverage,nominal,3,84,0.6548,0.6152,0.464,0.0332,0.0495,0.1714,0.233,0.5082
uncertainty_sampling,mobile_manipulation,nominal_coverage,nominal,4,84,0.5952,0.6221,0.4717,0.0252,0.0454,0.1641,0.233,0.484
uncertainty_sampling,mobile_manipulation,nominal_coverage,nominal,5,84,0.5833,0.6086,0.4786,0.0321,0.0508,0.1633,0.233,0.4854
uncertainty_sampling,mobile_manipulation,nominal_coverage,nominal,6,84,0.5952,0.6143,0.4698,0.0337,0.05,0.1648,0.233,0.4971
uncertainty_sampling,mobile_manipulation,nominal_coverage,seen_task_shift,0,84,0.5952,0.5944,0.4582,0.0349,0.0556,0.1699,0.2413,0.4854
uncertainty_sampling,mobile_manipulation,nominal_coverage,seen_task_shift,1,84,0.4048,0.6036,0.4735,0.0285,0.056,0.1771,0.2413,0.4887
uncertainty_sampling,mobile_manipulation,nominal_coverage,seen_task_shift,2,84,0.4167,0.5939,0.4639,0.026,0.056,0.1766,0.2413,0.4833
uncertainty_sampling,mobile_manipulation,nominal_coverage,seen_task_shift,3,84,0.5952,0.5973,0.4539,0.0388,0.0558,0.1687,0.2413,0.4861
uncertainty_sampling,mobile_manipulation,nominal_coverage,seen_task_shift,4,84,0.5357,0.6127,0.4644,0.0352,0.0525,0.1716,0.2413,0.4711
uncertainty_sampling,mobile_manipulation,nominal_coverage,seen_task_shift,5,84,0.5714,0.5958,0.4414,0.0351,0.0545,0.1677,0.2413,0.4722
uncertainty_sampling,mobile_manipulation,nominal_coverage,seen_task_shift,6,84,0.6429,0.5986,0.4504,0.0304,0.0502,0.1692,0.2413,0.4755
uncertainty_sampling,mobile_manipulation,nominal_coverage,unseen_object_shift,0,84,0.6667,0.5784,0.4496,0.0367,0.0562,0.1751,0.2464,0.4796
uncertainty_sampling,mobile_manipulation,nominal_coverage,unseen_object_shift,1,84,0.631,0.5749,0.4534,0.0391,0.0534,0.1754,0.2464,0.4779
uncertainty_sampling,mobile_manipulation,nominal_coverage,unseen_object_shift,2,84,0.5595,0.5716,0.4451,0.029,0.059,0.1797,0.2464,0.4863
uncertainty_sampling,mobile_manipulation,nominal_coverage,unseen_object_shift,3,84,0.6548,0.5831,0.4618,0.0428,0.0567,0.1789,0.2464,0.471
uncertainty_sampling,mobile_manipulation,nominal_coverage,unseen_object_shift,4,84,0.6071,0.5726,0.4586,0.0348,0.0491,0.178,0.2464,0.471
uncertainty_sampling,mobile_manipulation,nominal_coverage,unseen_object_shift,5,84,0.5476,0.5725,0.4533,0.0349,0.0607,0.1783,0.2464,0.4652
uncertainty_sampling,mobile_manipulation,nominal_coverage,unseen_object_shift,6,84,0.6429,0.5891,0.4689,0.0338,0.0503,0.1733,0.2464,0.4597
uncertainty_sampling,mobile_manipulation,nominal_coverage,unseen_mechanism_shift,0,84,0.5952,0.5722,0.43,0.035,0.0597,0.171,0.2503,0.4684
uncertainty_sampling,mobile_manipulation,nominal_coverage,unseen_mechanism_shift,1,84,0.5357,0.5621,0.4292,0.049,0.0602,0.1759,0.2503,0.4779
uncertainty_sampling,mobile_manipulation,nominal_coverage,unseen_mechanism_shift,2,84,0.6071,0.5605,0.4237,0.0328,0.052,0.1758,0.2503,0.4567
uncertainty_sampling,mobile_manipulation,nominal_coverage,unseen_mechanism_shift,3,84,0.5714,0.5583,0.4376,0.0431,0.0661,0.18,0.2503,0.4788
uncertainty_sampling,mobile_manipulation,nominal_coverage,unseen_mechanism_shift,4,84,0.5238,0.5517,0.4224,0.0389,0.0625,0.1864,0.2503,0.4822
uncertainty_sampling,mobile_manipulation,nominal_coverage,unseen_mechanism_shift,5,84,0.6071,0.5749,0.432,0.0428,0.0487,0.1785,0.2503,0.4832
uncertainty_sampling,mobile_manipulation,nominal_coverage,unseen_mechanism_shift,6,84,0.5357,0.5687,0.4268,0.038,0.0526,0.1806,0.2503,0.4694
uncertainty_sampling,mobile_manipulation,nominal_coverage,combined_stress,0,84,0.6429,0.5472,0.4233,0.037,0.0562,0.1824,0.2573,0.4588
uncertainty_sampling,mobile_manipulation,nominal_coverage,combined_stress,1,84,0.5595,0.5564,0.4225,0.0346,0.058,0.189,0.2573,0.4577
uncertainty_sampling,mobile_manipulation,nominal_coverage,combined_stress,2,84,0.5714,0.5323,0.4186,0.0304,0.0557,0.1793,0.2573,0.4543
uncertainty_sampling,mobile_manipulation,nominal_coverage,combined_stress,3,84,0.5476,0.533,0.4249,0.0419,0.0562,0.1825,0.2573,0.4691
uncertainty_sampling,mobile_manipulation,nominal_coverage,combined_stress,4,84,0.5238,0.5467,0.432,0.0394,0.0616,0.1843,0.2573,0.4466
uncertainty_sampling,mobile_manipulation,nominal_coverage,combined_stress,5,84,0.5476,0.5445,0.4112,0.048,0.0525,0.1948,0.2573,0.467
uncertainty_sampling,mobile_manipulation,nominal_coverage,combined_stress,6,84,0.5714,0.5521,0.4393,0.0447,0.059,0.1828,0.2573,0.4625
uncertainty_sampling,mobile_manipulation,contact_transition_gap,nominal,0,84,0.6429,0.5918,0.4676,0.065,0.0929,0.1646,0.233,0.4996
uncertainty_sampling,mobile_manipulation,contact_transition_gap,nominal,1,84,0.6548,0.5958,0.4652,0.0571,0.086,0.1623,0.233,0.4981
uncertainty_sampling,mobile_manipulation,contact_transition_gap,nominal,2,84,0.6786,0.5941,0.4494,0.069,0.0926,0.1629,0.233,0.4983
uncertainty_sampling,mobile_manipulation,contact_transition_gap,nominal,3,84,0.6429,0.5897,0.4605,0.0673,0.0849,0.1667,0.233,0.4964
uncertainty_sampling,mobile_manipulation,contact_transition_gap,nominal,4,84,0.6786,0.5861,0.4775,0.0653,0.0793,0.1639,0.233,0.5048
uncertainty_sampling,mobile_manipulation,contact_transition_gap,nominal,5,84,0.619,0.5866,0.4789,0.0618,0.0988,0.167,0.233,0.4846
uncertainty_sampling,mobile_manipulation,contact_transition_gap,nominal,6,84,0.5952,0.5904,0.4453,0.061,0.0888,0.1668,0.233,0.5011
uncertainty_sampling,mobile_manipulation,contact_transition_gap,seen_task_shift,0,84,0.4762,0.5551,0.4303,0.0745,0.1035,0.1739,0.2413,0.4743
uncertainty_sampling,mobile_manipulation,contact_transition_gap,seen_task_shift,1,84,0.5595,0.5562,0.4663,0.073,0.0995,0.1699,0.2413,0.4751
uncertainty_sampling,mobile_manipulation,contact_transition_gap,seen_task_shift,2,84,0.619,0.5574,0.4522,0.0679,0.1035,0.1727,0.2413,0.4883
uncertainty_sampling,mobile_manipulation,contact_transition_gap,seen_task_shift,3,84,0.5476,0.5605,0.4309,0.0741,0.0969,0.1721,0.2413,0.4799
uncertainty_sampling,mobile_manipulation,contact_transition_gap,seen_task_shift,4,84,0.5476,0.5687,0.456,0.0704,0.0989,0.1663,0.2413,0.4779
uncertainty_sampling,mobile_manipulation,contact_transition_gap,seen_task_shift,5,84,0.5595,0.5523,0.4561,0.0751,0.1005,0.1727,0.2413,0.4931
uncertainty_sampling,mobile_manipulation,contact_transition_gap,seen_task_shift,6,84,0.5238,0.562,0.4504,0.0641,0.0988,0.1693,0.2413,0.4786
uncertainty_sampling,mobile_manipulation,contact_transition_gap,unseen_object_shift,0,84,0.5357,0.5438,0.4313,0.0761,0.0981,0.1738,0.2464,0.4861
uncertainty_sampling,mobile_manipulation,contact_transition_gap,unseen_object_shift,1,84,0.5,0.5408,0.4556,0.079,0.1155,0.179,0.2464,0.467
uncertainty_sampling,mobile_manipulation,contact_transition_gap,unseen_object_shift,2,84,0.5714,0.5387,0.4499,0.0669,0.1064,0.1742,0.2464,0.4737
uncertainty_sampling,mobile_manipulation,contact_transition_gap,unseen_object_shift,3,84,0.4643,0.5433,0.4578,0.0791,0.101,0.1699,0.2464,0.4812
uncertainty_sampling,mobile_manipulation,contact_transition_gap,unseen_object_shift,4,84,0.631,0.5362,0.4421,0.074,0.1052,0.1764,0.2464,0.4774
uncertainty_sampling,mobile_manipulation,contact_transition_gap,unseen_object_shift,5,84,0.5714,0.5479,0.4496,0.0702,0.1067,0.1713,0.2464,0.4708
uncertainty_sampling,mobile_manipulation,contact_transition_gap,unseen_object_shift,6,84,0.4643,0.5428,0.4582,0.0792,0.1112,0.1738,0.2464,0.4849
uncertainty_sampling,mobile_manipulation,contact_transition_gap,unseen_mechanism_shift,0,84,0.5714,0.5204,0.4168,0.0972,0.1097,0.1753,0.2503,0.4868
uncertainty_sampling,mobile_manipulation,contact_transition_gap,unseen_mechanism_shift,1,84,0.5357,0.5125,0.436,0.0969,0.1112,0.177,0.2503,0.469
uncertainty_sampling,mobile_manipulation,contact_transition_gap,unseen_mechanism_shift,2,84,0.5714,0.5202,0.4202,0.0918,0.1073,0.1762,0.2503,0.467
uncertainty_sampling,mobile_manipulation,contact_transition_gap,unseen_mechanism_shift,3,84,0.5952,0.5249,0.4155,0.0883,0.117,0.1763,0.2503,0.4504
uncertainty_sampling,mobile_manipulation,contact_transition_gap,unseen_mechanism_shift,4,84,0.5714,0.5266,0.4381,0.0902,0.1153,0.1821,0.2503,0.4515
uncertainty_sampling,mobile_manipulation,contact_transition_gap,unseen_mechanism_shift,5,84,0.5357,0.528,0.424,0.0975,0.1115,0.1821,0.2503,0.4841
uncertainty_sampling,mobile_manipulation,contact_transition_gap,unseen_mechanism_shift,6,84,0.5357,0.531,0.4258,0.0945,0.0999,0.1721,0.2503,0.4737
uncertainty_sampling,mobile_manipulation,contact_transition_gap,combined_stress,0,84,0.4881,0.5131,0.409,0.1055,0.1258,0.183,0.2573,0.4607
uncertainty_sampling,mobile_manipulation,contact_transition_gap,combined_stress,1,84,0.5119,0.4939,0.3917,0.0845,0.1263,0.1795,0.2573,0.4597
uncertainty_sampling,mobile_manipulation,contact_transition_gap,combined_stress,2,84,0.5119,0.4899,0.407,0.0956,0.1237,0.1911,0.2573,0.4518
uncertainty_sampling,mobile_manipulation,contact_transition_gap,combined_stress,3,84,0.5,0.4999,0.4145,0.0896,0.1125,0.1851,0.2573,0.4611
uncertainty_sampling,mobile_manipulation,contact_transition_gap,combined_stress,4,84,0.5238,0.4999,0.4334,0.09,0.1274,0.1807,0.2573,0.463
uncertainty_sampling,mobile_manipulation,contact_transition_gap,combined_stress,5,84,0.5714,0.4909,0.4308,0.0947,0.1136,0.1863,0.2573,0.466
uncertainty_sampling,mobile_manipulation,contact_transition_gap,combined_stress,6,84,0.6071,0.4978,0.428,0.0925,0.1267,0.1876,0.2573,0.4597
uncertainty_sampling,mobile_manipulation,force_tactile_gap,nominal,0,84,0.619,0.5969,0.4816,0.0571,0.1025,0.1666,0.233,0.4846
uncertainty_sampling,mobile_manipulation,force_tactile_gap,nominal,1,84,0.7143,0.5995,0.4642,0.0524,0.0927,0.1675,0.233,0.4886
uncertainty_sampling,mobile_manipulation,force_tactile_gap,nominal,2,84,0.619,0.6011,0.4701,0.0616,0.0854,0.162,0.233,0.4803
uncertainty_sampling,mobile_manipulation,force_tactile_gap,nominal,3,84,0.5833,0.6053,0.4818,0.0558,0.0912,0.1611,0.233,0.4882
uncertainty_sampling,mobile_manipulation,force_tactile_gap,nominal,4,84,0.619,0.5966,0.474,0.0593,0.0972,0.1632,0.233,0.4941
uncertainty_sampling,mobile_manipulation,force_tactile_gap,nominal,5,84,0.631,0.5875,0.4747,0.0563,0.0823,0.1611,0.233,0.4823
uncertainty_sampling,mobile_manipulation,force_tactile_gap,nominal,6,84,0.75,0.5979,0.4654,0.0599,0.1016,0.1607,0.233,0.4835
uncertainty_sampling,mobile_manipulation,force_tactile_gap,seen_task_shift,0,84,0.6548,0.5559,0.4601,0.067,0.1081,0.1766,0.2413,0.4715
uncertainty_sampling,mobile_manipulation,force_tactile_gap,seen_task_shift,1,84,0.5357,0.5566,0.4442,0.0637,0.1035,0.1662,0.2413,0.4868
uncertainty_sampling,mobile_manipulation,force_tactile_gap,seen_task_shift,2,84,0.5833,0.5598,0.4382,0.0711,0.1031,0.1683,0.2413,0.4813
uncertainty_sampling,mobile_manipulation,force_tactile_gap,seen_task_shift,3,84,0.5833,0.5578,0.4627,0.0769,0.1064,0.1717,0.2413,0.4874
uncertainty_sampling,mobile_manipulation,force_tactile_gap,seen_task_shift,4,84,0.5714,0.5669,0.4619,0.0682,0.104,0.1752,0.2413,0.4866
uncertainty_sampling,mobile_manipulation,force_tactile_gap,seen_task_shift,5,84,0.5476,0.5486,0.4686,0.0682,0.1051,0.1755,0.2413,0.4826
uncertainty_sampling,mobile_manipulation,force_tactile_gap,seen_task_shift,6,84,0.5,0.5595,0.4424,0.0659,0.1003,0.1684,0.2413,0.4778
uncertainty_sampling,mobile_manipulation,force_tactile_gap,unseen_object_shift,0,84,0.5952,0.5372,0.4564,0.0719,0.1012,0.1749,0.2464,0.4738
uncertainty_sampling,mobile_manipulation,force_tactile_gap,unseen_object_shift,1,84,0.5595,0.5412,0.4332,0.0761,0.104,0.183,0.2464,0.4872
uncertainty_sampling,mobile_manipulation,force_tactile_gap,unseen_object_shift,2,84,0.5357,0.541,0.4582,0.0753,0.1113,0.1763,0.2464,0.4665
uncertainty_sampling,mobile_manipulation,force_tactile_gap,unseen_object_shift,3,84,0.5238,0.5487,0.4535,0.071,0.104,0.1799,0.2464,0.4765
uncertainty_sampling,mobile_manipulation,force_tactile_gap,unseen_object_shift,4,84,0.4524,0.5341,0.4651,0.0727,0.1013,0.1732,0.2464,0.4684
uncertainty_sampling,mobile_manipulation,force_tactile_gap,unseen_object_shift,5,84,0.4286,0.543,0.4488,0.0769,0.1154,0.1814,0.2464,0.4812
uncertainty_sampling,mobile_manipulation,force_tactile_gap,unseen_object_shift,6,84,0.4167,0.5523,0.4646,0.0723,0.1037,0.1759,0.2464,0.4785
uncertainty_sampling,mobile_manipulation,force_tactile_gap,unseen_mechanism_shift,0,84,0.4524,0.5223,0.4275,0.0907,0.1191,0.1752,0.2503,0.4626
uncertainty_sampling,mobile_manipulation,force_tactile_gap,unseen_mechanism_shift,1,84,0.5952,0.5207,0.4308,0.0882,0.1137,0.1756,0.2503,0.4812
uncertainty_sampling,mobile_manipulation,force_tactile_gap,unseen_mechanism_shift,2,84,0.5476,0.524,0.4382,0.0956,0.1138,0.1751,0.2503,0.4632
uncertainty_sampling,mobile_manipulation,force_tactile_gap,unseen_mechanism_shift,3,84,0.5238,0.5198,0.4394,0.0877,0.1176,0.1779,0.2503,0.4668
uncertainty_sampling,mobile_manipulation,force_tactile_gap,unseen_mechanism_shift,4,84,0.631,0.528,0.4284,0.0892,0.1116,0.1752,0.2503,0.4719
uncertainty_sampling,mobile_manipulation,force_tactile_gap,unseen_mechanism_shift,5,84,0.5714,0.5331,0.417,0.096,0.1133,0.1831,0.2503,0.4743
uncertainty_sampling,mobile_manipulation,force_tactile_gap,unseen_mechanism_shift,6,84,0.4524,0.5191,0.4362,0.0952,0.1103,0.1768,0.2503,0.4786
uncertainty_sampling,mobile_manipulation,force_tactile_gap,combined_stress,0,84,0.369,0.4985,0.4287,0.0864,0.1328,0.1775,0.2573,0.4572
uncertainty_sampling,mobile_manipulation,force_tactile_gap,combined_stress,1,84,0.5238,0.5042,0.4277,0.096,0.1227,0.1815,0.2573,0.4569
uncertainty_sampling,mobile_manipulation,force_tactile_gap,combined_stress,2,84,0.4286,0.4947,0.4238,0.0884,0.1275,0.181,0.2573,0.4611
uncertainty_sampling,mobile_manipulation,force_tactile_gap,combined_stress,3,84,0.5119,0.4942,0.4175,0.0947,0.1232,0.1916,0.2573,0.4459
uncertainty_sampling,mobile_manipulation,force_tactile_gap,combined_stress,4,84,0.3214,0.4944,0.4122,0.0927,0.1266,0.1838,0.2573,0.462
uncertainty_sampling,mobile_manipulation,force_tactile_gap,combined_stress,5,84,0.4048,0.4799,0.4208,0.0928,0.1268,0.1903,0.2573,0.4704
uncertainty_sampling,mobile_manipulation,force_tactile_gap,combined_stress,6,84,0.4643,0.4993,0.4277,0.0955,0.1227,0.1813,0.2573,0.4617
uncertainty_sampling,mobile_manipulation,recovery_gap,nominal,0,84,0.5833,0.5848,0.4634,0.0797,0.0919,0.1665,0.233,0.4866
uncertainty_sampling,mobile_manipulation,recovery_gap,nominal,1,84,0.5595,0.5892,0.4777,0.0836,0.0975,0.1707,0.233,0.4916
uncertainty_sampling,mobile_manipulation,recovery_gap,nominal,2,84,0.5952,0.5842,0.4875,0.0719,0.0964,0.165,0.233,0.4794
uncertainty_sampling,mobile_manipulation,recovery_gap,nominal,3,84,0.5952,0.573,0.4605,0.0735,0.1003,0.1626,0.233,0.4775
uncertainty_sampling,mobile_manipulation,recovery_gap,nominal,4,84,0.6667,0.5862,0.4627,0.0701,0.0913,0.1636,0.233,0.4885
uncertainty_sampling,mobile_manipulation,recovery_gap,nominal,5,84,0.5833,0.5875,0.4937,0.0718,0.0899,0.1735,0.233,0.4881
uncertainty_sampling,mobile_manipulation,recovery_gap,nominal,6,84,0.631,0.5824,0.4707,0.0642,0.0953,0.1667,0.233,0.4875
uncertainty_sampling,mobile_manipulation,recovery_gap,seen_task_shift,0,84,0.5952,0.5474,0.458,0.0727,0.1126,0.1706,0.2413,0.4738
uncertainty_sampling,mobile_manipulation,recovery_gap,seen_task_shift,1,84,0.5357,0.552,0.4571,0.0822,0.1081,0.1801,0.2413,0.4837
uncertainty_sampling,mobile_manipulation,recovery_gap,seen_task_shift,2,84,0.5357,0.5571,0.4606,0.0722,0.106,0.164,0.2413,0.4773
uncertainty_sampling,mobile_manipulation,recovery_gap,seen_task_shift,3,84,0.4881,0.5505,0.4622,0.0863,0.1126,0.1735,0.2413,0.4889
uncertainty_sampling,mobile_manipulation,recovery_gap,seen_task_shift,4,84,0.4643,0.5473,0.4588,0.0904,0.1216,0.1692,0.2413,0.4737
uncertainty_sampling,mobile_manipulation,recovery_gap,seen_task_shift,5,84,0.5952,0.5522,0.4603,0.0827,0.112,0.1682,0.2413,0.4727
uncertainty_sampling,mobile_manipulation,recovery_gap,seen_task_shift,6,84,0.4405,0.5482,0.4741,0.0815,0.11,0.1711,0.2413,0.4831
uncertainty_sampling,mobile_manipulation,recovery_gap,unseen_object_shift,0,84,0.619,0.5299,0.4469,0.089,0.1158,0.1676,0.2464,0.4709
uncertainty_sampling,mobile_manipulation,recovery_gap,unseen_object_shift,1,84,0.4881,0.5324,0.4405,0.0958,0.1138,0.1787,0.2464,0.4731
uncertainty_sampling,mobile_manipulation,recovery_gap,unseen_object_shift,2,84,0.5357,0.5318,0.4511,0.0878,0.111,0.1761,0.2464,0.4971
uncertainty_sampling,mobile_manipulation,recovery_gap,unseen_object_shift,3,84,0.619,0.5341,0.4561,0.0869,0.1197,0.177,0.2464,0.4847
uncertainty_sampling,mobile_manipulation,recovery_gap,unseen_object_shift,4,84,0.5476,0.5295,0.4349,0.0872,0.1153,0.1799,0.2464,0.4725
uncertainty_sampling,mobile_manipulation,recovery_gap,unseen_object_shift,5,84,0.4405,0.5347,0.449,0.0833,0.1201,0.1714,0.2464,0.4713
uncertainty_sampling,mobile_manipulation,recovery_gap,unseen_object_shift,6,84,0.5357,0.5315,0.4429,0.0927,0.1047,0.1769,0.2464,0.4898
uncertainty_sampling,mobile_manipulation,recovery_gap,unseen_mechanism_shift,0,84,0.4762,0.4996,0.4247,0.1041,0.1216,0.1775,0.2503,0.4743
uncertainty_sampling,mobile_manipulation,recovery_gap,unseen_mechanism_shift,1,84,0.4762,0.5145,0.4195,0.0996,0.1259,0.1766,0.2503,0.4734
uncertainty_sampling,mobile_manipulation,recovery_gap,unseen_mechanism_shift,2,84,0.619,0.5078,0.4029,0.1043,0.1171,0.1748,0.2503,0.4599
uncertainty_sampling,mobile_manipulation,recovery_gap,unseen_mechanism_shift,3,84,0.4048,0.498,0.4185,0.1082,0.117,0.1761,0.2503,0.4612
uncertainty_sampling,mobile_manipulation,recovery_gap,unseen_mechanism_shift,4,84,0.4762,0.5134,0.4139,0.1024,0.1132,0.169,0.2503,0.4692
uncertainty_sampling,mobile_manipulation,recovery_gap,unseen_mechanism_shift,5,84,0.6429,0.5121,0.4404,0.1025,0.1135,0.1825,0.2503,0.4618
uncertainty_sampling,mobile_manipulation,recovery_gap,unseen_mechanism_shift,6,84,0.4881,0.5075,0.4352,0.105,0.1313,0.1808,0.2503,0.4645
uncertainty_sampling,mobile_manipulation,recovery_gap,combined_stress,0,84,0.5119,0.4802,0.4295,0.1052,0.1306,0.187,0.2573,0.4808
uncertainty_sampling,mobile_manipulation,recovery_gap,combined_stress,1,84,0.5476,0.4775,0.4021,0.1004,0.1418,0.1881,0.2573,0.4676
